label,timestamp,equity
A1_best_OFF_multi-slot(4×3),2025-01-19 00:00:00+00:00,10000.0
A1_best_OFF_multi-slot(4×3),2025-01-19 08:00:00+00:00,9902.779336734693
A1_best_OFF_multi-slot(4×3),2025-01-19 12:00:00+00:00,9858.281887755102
A1_best_OFF_multi-slot(4×3),2025-01-20 04:00:00+00:00,10325.009312504266
A1_best_OFF_multi-slot(4×3),2025-01-21 08:00:00+00:00,10205.464669647123
A1_best_OFF_multi-slot(4×3),2025-01-21 08:00:00+00:00,10087.082247736818
A1_best_OFF_multi-slot(4×3),2025-01-21 08:00:00+00:00,9969.231768991147
A1_best_OFF_multi-slot(4×3),2025-01-27 04:00:00+00:00,9822.675472395824
A1_best_OFF_multi-slot(4×3),2025-01-27 04:00:00+00:00,9688.63731709572
A1_best_OFF_multi-slot(4×3),2025-01-27 04:00:00+00:00,9544.553889038702
A1_best_OFF_multi-slot(4×3),2025-02-01 20:00:00+00:00,9433.010437383677
A1_best_OFF_multi-slot(4×3),2025-02-01 20:00:00+00:00,9321.466985728652
A1_best_OFF_multi-slot(4×3),2025-02-14 16:00:00+00:00,10193.012792496396
A1_best_OFF_multi-slot(4×3),2025-02-20 08:00:00+00:00,10450.544210941
A1_best_OFF_multi-slot(4×3),2025-02-24 04:00:00+00:00,10306.607109142344
A1_best_OFF_multi-slot(4×3),2025-02-24 20:00:00+00:00,10205.84489023468
A1_best_OFF_multi-slot(4×3),2025-02-25 00:00:00+00:00,10070.252400619796
A1_best_OFF_multi-slot(4×3),2025-03-03 20:00:00+00:00,9954.984442900197
A1_best_OFF_multi-slot(4×3),2025-03-03 20:00:00+00:00,9839.716485180597
A1_best_OFF_multi-slot(4×3),2025-03-07 00:00:00+00:00,9678.119031352446
A1_best_OFF_multi-slot(4×3),2025-03-07 00:00:00+00:00,9516.521577524294
A1_best_OFF_multi-slot(4×3),2025-03-29 08:00:00+00:00,9449.015671237275
A1_best_OFF_multi-slot(4×3),2025-04-18 00:00:00+00:00,9825.55894573608
A1_best_OFF_multi-slot(4×3),2026-05-13 12:00:00+00:00,9825.55894573608
A2_best_slots4_tok1,2025-05-21 00:00:00+00:00,10000.0
A2_best_slots4_tok1,2025-05-23 12:00:00+00:00,9889.1285430839
A2_best_slots4_tok1,2025-05-27 12:00:00+00:00,10074.497229952587
A2_best_slots4_tok1,2025-05-30 00:00:00+00:00,9971.096786686201
A2_best_slots4_tok1,2025-05-30 16:00:00+00:00,9932.948155583472
A2_best_slots4_tok1,2025-05-31 00:00:00+00:00,9814.911057959174
A2_best_slots4_tok1,2025-06-05 20:00:00+00:00,9733.109880141596
A2_best_slots4_tok1,2025-06-09 20:00:00+00:00,10105.935099083039
A2_best_slots4_tok1,2025-06-13 00:00:00+00:00,10052.053013599654
A2_best_slots4_tok1,2025-06-13 04:00:00+00:00,10015.88099474305
A2_best_slots4_tok1,2025-06-14 12:00:00+00:00,9927.788768128308
A2_best_slots4_tok1,2025-06-22 12:00:00+00:00,9891.647765714953
A2_best_slots4_tok1,2025-07-02 16:00:00+00:00,9976.727634286013
A2_best_slots4_tok1,2025-10-10 16:00:00+00:00,9976.727634286013
